name: 0f250527-029e-44c7-9ad4-c076202dca2f num_items: 3990
token, class_id, token_value, token_tf, token_df
разворачивание, @default_class, 1.2982610314793419e-05, 45.0, 35.0
предпринимать, @default_class, 1.1251595424255356e-05, 39.0, 38.0
red, @default_class, 6.145102088339627e-05, 213.0, 98.0
плоский, @default_class, 4.414087743498385e-05, 153.0, 102.0
масштабируемость, @default_class, 2.2503190848510712e-05, 78.0, 53.0
совмещать, @default_class, 2.077217686746735e-05, 72.0, 63.0
hat, @default_class, 2.8273239877307788e-05, 98.0, 37.0
гласить, @default_class, 1.4425122571992688e-05, 50.0, 49.0
хеш, @default_class, 2.6253723262925632e-05, 91.0, 46.0
упрощённый, @default_class, 4.673739749705419e-05, 162.0, 130.0
кеширование, @default_class, 1.2405605957610533e-05, 43.0, 36.0
избавлять, @default_class, 1.1828600690932944e-05, 41.0, 35.0
подвести, @default_class, 3.058126094401814e-05, 106.0, 100.0
виноватый, @default_class, 1.6733141819713637e-05, 58.0, 54.0
упаковка, @default_class, 4.817991066374816e-05, 167.0, 91.0
отмечаться, @default_class, 1.4713625205331482e-05, 51.0, 49.0
жирный, @default_class, 1.2405605957610533e-05, 43.0, 39.0
примерный, @default_class, 2.7119231162942015e-05, 94.0, 82.0
counter, @default_class, 3.4908796806121245e-05, 121.0, 30.0
total, @default_class, 5.1064933359157294e-05, 177.0, 73.0
ассоциироваться, @default_class, 1.067459106707247e-05, 37.0, 34.0
азия, @default_class, 1.6733141819713637e-05, 58.0, 40.0
customer, @default_class, 4.9910926463780925e-05, 173.0, 35.0
ветвь, @default_class, 1.932966370077338e-05, 67.0, 31.0
ремонт, @default_class, 4.760290539707057e-05, 165.0, 81.0
labs, @default_class, 1.702164445305243e-05, 59.0, 39.0
зарядить, @default_class, 1.990666896745097e-05, 69.0, 48.0
поглощать, @default_class, 1.6733141819713637e-05, 58.0, 45.0
погодный, @default_class, 1.2405605957610533e-05, 43.0, 34.0
выброс, @default_class, 3.8947830034885556e-05, 135.0, 56.0
сочетаться, @default_class, 1.3559615581471007e-05, 47.0, 44.0
180, @default_class, 3.0292758310679346e-05, 105.0, 73.0
неужели, @default_class, 1.0386088433733676e-05, 36.0, 33.0
договорённость, @default_class, 1.2117103324271739e-05, 42.0, 34.0
svg, @default_class, 1.759864971973002e-05, 61.0, 32.0
публично, @default_class, 1.2405605957610533e-05, 43.0, 39.0
музыкальный, @default_class, 5.07764307258185e-05, 176.0, 93.0
заявление, @default_class, 5.8565998187987134e-05, 203.0, 146.0
география, @default_class, 1.2694107681454625e-05, 44.0, 35.0
музыкант, @default_class, 2.077217686746735e-05, 72.0, 36.0
визит, @default_class, 1.586763573868666e-05, 55.0, 34.0
лишиться, @default_class, 8.943576176534407e-06, 31.0, 30.0
компенсация, @default_class, 1.759864971973002e-05, 61.0, 48.0
выплата, @default_class, 3.317778100608848e-05, 115.0, 52.0
наращивать, @default_class, 1.2117103324271739e-05, 42.0, 37.0
телекоммуникационный, @default_class, 2.683072852960322e-05, 93.0, 64.0
несомненно, @default_class, 2.3945704015204683e-05, 83.0, 74.0
беседа, @default_class, 2.8850245143985376e-05, 100.0, 72.0
ветка, @default_class, 0.00010818841838045046, 375.0, 126.0
saas, @default_class, 1.4425122571992688e-05, 50.0, 35.0
находка, @default_class, 1.5002127838670276e-05, 52.0, 44.0
видеоигра, @default_class, 2.6542225896264426e-05, 92.0, 48.0
истинный, @default_class, 3.058126094401814e-05, 106.0, 76.0
внедряться, @default_class, 1.2117103324271739e-05, 42.0, 41.0
опрашивать, @default_class, 9.520581443211995e-06, 33.0, 32.0
mini, @default_class, 1.904116288642399e-05, 66.0, 36.0
немалый, @default_class, 1.7887152353068814e-05, 62.0, 55.0
навигация, @default_class, 6.866358307888731e-05, 238.0, 109.0
показание, @default_class, 4.414087743498385e-05, 153.0, 78.0
осваивать, @default_class, 1.759864971973002e-05, 61.0, 55.0
повернуть, @default_class, 1.990666896745097e-05, 69.0, 54.0
телеметрия, @default_class, 2.4811211915221065e-05, 86.0, 33.0
встать, @default_class, 4.15443537349347e-05, 144.0, 129.0
снг, @default_class, 1.2117103324271739e-05, 42.0, 35.0
лечение, @default_class, 7.529914000770077e-05, 261.0, 90.0
подсветка, @default_class, 6.145102088339627e-05, 213.0, 92.0
справочный, @default_class, 1.2694107681454625e-05, 44.0, 31.0
внимательный, @default_class, 3.260077573941089e-05, 113.0, 107.0
признаваться, @default_class, 1.3559615581471007e-05, 47.0, 43.0
предъявлять, @default_class, 1.702164445305243e-05, 59.0, 50.0
классика, @default_class, 1.3559615581471007e-05, 47.0, 43.0
нелинейный, @default_class, 2.8850245143985376e-05, 100.0, 45.0
групповой, @default_class, 2.452270928188227e-05, 85.0, 52.0
достоверность, @default_class, 1.4713625205331482e-05, 51.0, 39.0
предпочесть, @default_class, 1.6733141819713637e-05, 58.0, 51.0
добиваться, @default_class, 1.6733141819713637e-05, 58.0, 54.0
десятичный, @default_class, 2.452270928188227e-05, 85.0, 30.0
линейно, @default_class, 9.809083167056087e-06, 34.0, 30.0
прослушивание, @default_class, 3.144676884403452e-05, 109.0, 65.0
искажение, @default_class, 8.424271800322458e-05, 292.0, 92.0
амплитуда, @default_class, 2.2503190848510712e-05, 78.0, 36.0
присоединяться, @default_class, 1.759864971973002e-05, 61.0, 56.0
media, @default_class, 4.3852374801645055e-05, 152.0, 57.0
вкусный, @default_class, 1.586763573868666e-05, 55.0, 46.0
лестница, @default_class, 1.932966370077338e-05, 67.0, 43.0
shell, @default_class, 4.356387216830626e-05, 151.0, 61.0
скачок, @default_class, 1.067459106707247e-05, 37.0, 36.0
except, @default_class, 1.8175654986407608e-05, 63.0, 35.0
feature, @default_class, 1.5002127838670276e-05, 52.0, 35.0
q, @default_class, 6.92405883455649e-05, 240.0, 60.0
поражать, @default_class, 1.2405605957610533e-05, 43.0, 42.0
повсеместный, @default_class, 1.6733141819713637e-05, 58.0, 50.0
38, @default_class, 2.3368698748527095e-05, 81.0, 62.0
бесперебойный, @default_class, 1.702164445305243e-05, 59.0, 35.0
многофункциональный, @default_class, 1.0097585800394882e-05, 35.0, 33.0
комитет, @default_class, 3.519729943946004e-05, 122.0, 61.0
ладонь, @default_class, 9.809083167056087e-06, 34.0, 30.0
палитра, @default_class, 2.5965220629586838e-05, 90.0, 42.0
принципиально, @default_class, 4.269836426828988e-05, 148.0, 132.0
сертификация, @default_class, 3.519729943946004e-05, 122.0, 52.0
вноситься, @default_class, 1.3559615581471007e-05, 47.0, 40.0
корректировать, @default_class, 2.077217686746735e-05, 72.0, 62.0
закладывать, @default_class, 1.0097585800394882e-05, 35.0, 32.0
лечь, @default_class, 1.759864971973002e-05, 61.0, 57.0
валидный, @default_class, 1.4136619938653894e-05, 49.0, 37.0
2007, @default_class, 3.404328890610486e-05, 118.0, 86.0
полезность, @default_class, 1.6444639186374843e-05, 57.0, 48.0
дамп, @default_class, 2.4811211915221065e-05, 86.0, 43.0
тонкость, @default_class, 2.913874777732417e-05, 101.0, 93.0
масло, @default_class, 1.5002127838670276e-05, 52.0, 39.0
излучать, @default_class, 1.529063047200907e-05, 53.0, 33.0
nil, @default_class, 8.655073906993493e-05, 300.0, 52.0
качать, @default_class, 2.30801961151883e-05, 80.0, 56.0
потерянный, @default_class, 2.2791693481849506e-05, 79.0, 60.0
61, @default_class, 2.7984739062958397e-05, 97.0, 41.0
73, @default_class, 1.067459106707247e-05, 37.0, 30.0
69, @default_class, 1.2982610314793419e-05, 45.0, 31.0
атаковать, @default_class, 4.962242383044213e-05, 172.0, 87.0
43, @default_class, 1.702164445305243e-05, 59.0, 53.0
раскрытие, @default_class, 1.5002127838670276e-05, 52.0, 38.0
перехватывать, @default_class, 1.6156138372025453e-05, 56.0, 42.0
авторитет, @default_class, 1.1828600690932944e-05, 41.0, 36.0
experience, @default_class, 1.4713625205331482e-05, 51.0, 34.0
проектировщик, @default_class, 2.1637684767483734e-05, 75.0, 35.0
мыслить, @default_class, 2.6253723262925632e-05, 91.0, 71.0
верх, @default_class, 1.529063047200907e-05, 53.0, 41.0
энтузиазм, @default_class, 2.0483674234128557e-05, 71.0, 59.0
вопреки, @default_class, 1.1251595424255356e-05, 39.0, 38.0
раскрываться, @default_class, 1.3848118214809801e-05, 48.0, 45.0
комментировать, @default_class, 1.6444639186374843e-05, 57.0, 55.0
диагноз, @default_class, 2.6253723262925632e-05, 91.0, 38.0
корейский, @default_class, 2.509971454855986e-05, 87.0, 37.0
коммерция, @default_class, 2.1060679500806145e-05, 73.0, 37.0
илья, @default_class, 2.0483674234128557e-05, 71.0, 50.0
фокусироваться, @default_class, 1.8464157619746402e-05, 64.0, 55.0
толковый, @default_class, 1.3271112948132213e-05, 46.0, 37.0
зарекомендовать, @default_class, 9.520581443211995e-06, 33.0, 33.0
ударить, @default_class, 1.0097585800394882e-05, 35.0, 32.0
разрешать, @default_class, 4.558338696369901e-05, 158.0, 91.0
привлекательный, @default_class, 3.9524835301563144e-05, 137.0, 115.0
поздравлять, @default_class, 1.4713625205331482e-05, 51.0, 44.0
доверенный, @default_class, 2.3945704015204683e-05, 83.0, 46.0
столетие, @default_class, 1.529063047200907e-05, 53.0, 35.0
смешивать, @default_class, 1.1251595424255356e-05, 39.0, 35.0
эквивалентный, @default_class, 3.7793823139509186e-05, 131.0, 79.0
тэг, @default_class, 2.913874777732417e-05, 101.0, 33.0
вычитание, @default_class, 1.2982610314793419e-05, 45.0, 30.0
циклический, @default_class, 1.4713625205331482e-05, 51.0, 35.0
совпасть, @default_class, 2.8850245143985376e-05, 100.0, 35.0
сложение, @default_class, 2.365720138186589e-05, 82.0, 51.0
got, @default_class, 2.1060679500806145e-05, 73.0, 33.0
кодировать, @default_class, 1.5579133105347864e-05, 54.0, 41.0
изложение, @default_class, 1.2405605957610533e-05, 43.0, 40.0
want, @default_class, 1.4425122571992688e-05, 50.0, 37.0
сконцентрироваться, @default_class, 1.6444639186374843e-05, 57.0, 53.0
year, @default_class, 2.077217686746735e-05, 72.0, 30.0
volume, @default_class, 4.298686690162867e-05, 149.0, 31.0
прилететь, @default_class, 1.154009805759415e-05, 40.0, 30.0
метка, @default_class, 0.0001534833136247471, 532.0, 108.0
новшество, @default_class, 1.3271112948132213e-05, 46.0, 37.0
смириться, @default_class, 1.1251595424255356e-05, 39.0, 37.0
летний, @default_class, 1.154009805759415e-05, 40.0, 35.0
непредсказуемый, @default_class, 2.134918213414494e-05, 74.0, 63.0
national, @default_class, 1.3271112948132213e-05, 46.0, 32.0
мальчик, @default_class, 1.4425122571992688e-05, 50.0, 30.0
австралия, @default_class, 1.7310147086391225e-05, 60.0, 46.0
бар, @default_class, 1.3271112948132213e-05, 46.0, 32.0
replace, @default_class, 1.586763573868666e-05, 55.0, 31.0
спонсор, @default_class, 1.5579133105347864e-05, 54.0, 31.0
расходиться, @default_class, 1.067459106707247e-05, 37.0, 34.0
отлаживать, @default_class, 1.3559615581471007e-05, 47.0, 36.0
engine, @default_class, 5.8565998187987134e-05, 203.0, 74.0
синхронизироваться, @default_class, 1.1251595424255356e-05, 39.0, 33.0
затруднять, @default_class, 1.2694107681454625e-05, 44.0, 43.0
выпускник, @default_class, 1.5002127838670276e-05, 52.0, 41.0
высокоскоростной, @default_class, 1.529063047200907e-05, 53.0, 43.0
филиал, @default_class, 2.2503190848510712e-05, 78.0, 43.0
совместить, @default_class, 2.077217686746735e-05, 72.0, 66.0
сравнительный, @default_class, 1.904116288642399e-05, 66.0, 55.0
сбросить, @default_class, 1.5002127838670276e-05, 52.0, 46.0
слияние, @default_class, 2.30801961151883e-05, 80.0, 56.0
clear, @default_class, 1.529063047200907e-05, 53.0, 36.0
энергетика, @default_class, 2.1637684767483734e-05, 75.0, 36.0
profile, @default_class, 1.5579133105347864e-05, 54.0, 30.0
намекать, @default_class, 1.5002127838670276e-05, 52.0, 50.0
определённо, @default_class, 2.6542225896264426e-05, 92.0, 83.0
процентный, @default_class, 1.2117103324271739e-05, 42.0, 38.0
посторонний, @default_class, 1.5002127838670276e-05, 52.0, 51.0
успешность, @default_class, 1.3848118214809801e-05, 48.0, 43.0
прогрессивный, @default_class, 1.4136619938653894e-05, 49.0, 34.0
марка, @default_class, 3.433179153944366e-05, 119.0, 88.0
тесный, @default_class, 1.7887152353068814e-05, 62.0, 49.0
приготовить, @default_class, 1.6156138372025453e-05, 56.0, 46.0
отдалённый, @default_class, 1.3559615581471007e-05, 47.0, 40.0
одинокий, @default_class, 1.3848118214809801e-05, 48.0, 35.0
безумный, @default_class, 1.8175654986407608e-05, 63.0, 53.0
4000, @default_class, 1.6156138372025453e-05, 56.0, 43.0
york, @default_class, 1.3271112948132213e-05, 46.0, 37.0
1991, @default_class, 1.2117103324271739e-05, 42.0, 30.0
1024, @default_class, 4.9910926463780925e-05, 173.0, 67.0
170, @default_class, 1.2117103324271739e-05, 42.0, 36.0
забивать, @default_class, 1.2694107681454625e-05, 44.0, 38.0
сменный, @default_class, 1.0386088433733676e-05, 36.0, 30.0
карма, @default_class, 1.1251595424255356e-05, 39.0, 30.0
дэвид, @default_class, 2.6253723262925632e-05, 91.0, 58.0
чувствительный, @default_class, 3.0292758310679346e-05, 105.0, 78.0
непредвиденный, @default_class, 8.943576176534407e-06, 31.0, 31.0
нейтральный, @default_class, 2.2214688215171918e-05, 77.0, 49.0
крепкий, @default_class, 1.3559615581471007e-05, 47.0, 42.0
вышеперечисленный, @default_class, 1.702164445305243e-05, 59.0, 53.0
держатель, @default_class, 1.0963093700411264e-05, 38.0, 30.0
спасение, @default_class, 1.586763573868666e-05, 55.0, 40.0
симметричный, @default_class, 1.7310147086391225e-05, 60.0, 47.0
рендёр, @default_class, 1.7310147086391225e-05, 60.0, 41.0
экспорт, @default_class, 3.375478627276607e-05, 117.0, 67.0
исправимый, @default_class, 9.232078809873201e-06, 32.0, 30.0
утилита, @default_class, 1.154009805759415e-05, 40.0, 32.0
br, @default_class, 4.4429376430343837e-05, 154.0, 32.0
твердотельный, @default_class, 1.8752660253085196e-05, 65.0, 35.0
гипервизора, @default_class, 3.115826621069573e-05, 108.0, 46.0
native, @default_class, 3.663981260615401e-05, 127.0, 58.0
based, @default_class, 1.067459106707247e-05, 37.0, 32.0
days, @default_class, 0.0001249215565621853, 433.0, 31.0
